"id","question","options_json","english_level","correct_index"
"17616","Our new apartment is in a good price __.","[""range"", ""limit"", ""look"", ""type""]","2","0"
"17769","The shopkeeper offers __ to every customer.","[""bags"", ""bills"", ""greetings"", ""discounts""]","2","2"
"17796","What does the phrase ""software developers"" mean?","[""People who write code for computers"", ""People who fix cars"", ""People who build houses"", ""People who sell clothes""]","2","0"
"17827","What does 'teamwork' mean?","[""Fighting with friends"", ""Taking a long break"", ""Working alone"", ""Working together in a group""]","2","3"
"17977","What does 'soaking up' mean in 'The child is soaking up new words'?","[""drinking slowly"", ""getting wet"", ""learning quickly and easily"", ""speaking loudly""]","2","2"
"18158","Which word means 'to direct something into a path'?","[""stopped"", ""guided"", ""broken"", ""opened""]","2","1"
"18216","After the party, wrappers were __ everywhere.","[""collected"", ""scattered"", ""eaten"", ""cleaned""]","2","1"
"18247","What does 'most proficient' mean?","[""the most popular"", ""the nicest"", ""the richest"", ""the most skilled""]","2","3"
"18279","Let's meet for chai __, I'm busy right now.","[""ago"", ""yesterday"", ""while"", ""later""]","2","3"
"18307","The word 'effectively' means...","[""in a funny way"", ""in a successful way"", ""in a happy way"", ""in a slow way""]","2","1"
"18336","The actor got the main __ in a new Bollywood movie.","[""ticket"", ""snack"", ""role"", ""holiday""]","2","2"
"18396","The wedding venue was the __ I have ever seen.","[""most cheap"", ""most magnificent"", ""most simple"", ""most okay""]","2","1"
"18428","If many people are speaking at once, you hear their __.","[""questions"", ""voices"", ""faces"", ""ideas""]","2","1"
"18486","This old coin is my __ possession.","[""most useful"", ""most tasty"", ""most valuable"", ""most recent""]","2","2"
"18520","The chef really cared about the __ of the thali.","[""recipe"", ""smell"", ""price"", ""presentation""]","2","3"
"18640","If your boss says your work is 'good', it means it is...","[""wrong"", ""satisfactory"", ""late"", ""incomplete""]","2","1"
"18727","What is the meaning of 'valor'?","[""great courage"", ""much money"", ""deep love"", ""great fear""]","2","0"
"19120","The manager's decision was __ than before.","[""more strategic"", ""more popular"", ""more busy"", ""more public""]","2","0"
"19298","What does 'ranged' mean in 'The temperatures ranged from 25°C to 35°C'?","[""It stayed the same."", ""It only went down."", ""It varied between two points."", ""It only went up.""]","2","2"
"19359","My grandmother __ visit us during the Diwali vacation.","[""would"", ""ought to"", ""must"", ""might""]","2","3"
"19390","He __ the gold coin in his hand, feeling its density.","[""saw"", ""wanted"", ""weighed"", ""polished""]","2","2"
"19417","In the sentence 'This is the best pani puri stall', what does 'best' mean?","[""The only one"", ""The oldest one"", ""Of the highest quality"", ""Very expensive""]","2","2"
"19419","She tried her __ to finish the project on time.","[""work"", ""best"", ""time"", ""hard""]","2","1"
"19450","A person who uses 'AutoCAD' is likely a...","[""designer or engineer"", ""driver"", ""doctor"", ""chef""]","2","0"
"19597","Which person is responsible for managing a construction project?","[""A writer"", ""A project engineer"", ""A pilot"", ""A chef""]","2","1"
"20078","Commuters in Mumbai __ heavy rains and waterlogging.","[""welcomed"", ""endured"", ""avoided"", ""created""]","2","1"
"20079","For generations, my family has __ many hardships.","[""endured"", ""invited"", ""chosen"", ""forgotten""]","2","0"
"20080","Which sentence best shows the meaning of ""endured""?","[""She endured the criticism without complaining."", ""He quickly finished his tiffin."", ""We started the project last week."", ""They loved the spicy biryani.""]","2","0"
"20167","What does 'weighing' mean? The courier boy is weighing the parcel.","[""Dropping it by mistake."", ""Writing the address on it."", ""Wrapping it nicely."", ""Checking how heavy it is.""]","2","3"
"20196","My grandmother needs an eye __ for her cataract.","[""operation"", ""checkup"", ""medicine"", ""test""]","2","0"
"20197","What does 'operation' mean here: ""The factory has a large-scale operation.""?","[""A party or celebration"", ""An organized business or activity"", ""A mathematical process like addition"", ""A medical procedure on a patient""]","2","1"
"20199","The __ of the new ATM machine is very simple.","[""operation"", ""system"", ""performance"", ""behaviour""]","2","0"
"20200","The small grocery shop will cease __ next month.","[""service"", ""operation"", ""sales"", ""business""]","2","1"
"20257","Which word means 'to raise to a higher level'?","[""dropped"", ""closed"", ""lifted"", ""started""]","2","2"
"20287","The manager was the most unyielding. This means he was the __.","[""most helpful"", ""most early"", ""most popular"", ""most stubborn""]","2","3"
"20318","My uncle hired some __ to build his new house.","[""neighbours"", ""professionals"", ""children"", ""relatives""]","2","1"
"20320","For good financial advice, you should talk to __.","[""strangers"", ""friends"", ""professionals"", ""actors""]","2","2"
"20350","If a person 'wakes up', it means they are...","[""feeling very sleepy"", ""starting to dream"", ""getting ready for bed"", ""no longer asleep""]","2","3"
"20467","What does 'ranges' mean in: ""The temperature ranges from 25°C to 35°C.""","[""varies between two points"", ""stays the same"", ""goes down only"", ""goes up only""]","2","0"
"20617","What does a 'subtitled movie' have?","[""Words on the screen"", ""Famous actors"", ""A long story"", ""Extra music""]","2","0"
"20739","When I heard the good news, my sadness __.","[""lifted"", ""went"", ""stopped"", ""began""]","2","0"
"20767","What does 'command' mean in 'Give the command'?","[""a wish"", ""a question"", ""an idea"", ""an order""]","2","3"
"20769","My boss will __ me to finish the work today.","[""ask"", ""help"", ""see"", ""command""]","2","3"
"20796","After finishing my homework, I get some __.","[""library book"", ""free time"", ""breakfast"", ""bus fare""]","2","1"
"20797","Which phrase means 'time when you are not working'?","[""free time"", ""lunch break"", ""sleeping hours"", ""travel period""]","2","0"
"20828","When it rains, I love eating __.","[""comfort food"", ""healthy salad"", ""cold water"", ""ice cream""]","2","0"
"20829","My grandmother's khichdi is my favourite __.","[""comfort food"", ""pet food"", ""fast food"", ""junk food""]","2","0"
"20830","Which of these is an example of comfort food?","[""A crowded bus journey."", ""A warm bowl of soup on a cold day."", ""A long and boring meeting."", ""A difficult maths problem.""]","2","1"
"20890","It is important to keep __ transport like buses clean.","[""fast"", ""expensive"", ""public"", ""my""]","2","2"
"20977","Which word means the connections you have with different people?","[""hobbies"", ""duties"", ""journeys"", ""relationships""]","2","3"
"21037","What does 'relatable' mean?","[""Very difficult and complex"", ""Easy to understand and feel a connection to"", ""Related to family members"", ""Something you can tell a relative""]","2","1"
"21070","What does it mean when a person ""commanded"" respect?","[""They paid a lot of money for respect."", ""People were forced to show them respect."", ""They asked people to respect them."", ""They naturally inspired respect due to their character.""]","2","3"
"21220","The book I am reading is a historical __.","[""number"", ""romance"", ""lesson"", ""fact""]","2","1"
"21280","The word 'lifting' is about __.","[""throwing something away"", ""keeping something still"", ""moving something up"", ""making something lower""]","2","2"
"21606","What is 'paneer'?","[""A type of Indian cheese"", ""A type of fruit"", ""A type of spicy powder"", ""A type of bread""]","2","0"
"21669","The melted ghee __ over the hot paratha.","[""sits"", ""jumps"", ""stands"", ""flows""]","2","3"
"21698","I got a __ email from my friend in Mumbai.","[""office"", ""personal"", ""common"", ""formal""]","2","1"
"21819","The kind man at the temple __ us to the prasad counter.","[""stopped"", ""pushed"", ""guided"", ""called""]","2","2"
"22057","The fog usually __ by 10 AM in winter.","[""rains"", ""stops"", ""starts"", ""lifts""]","2","3"
"22059","The winner joyfully __ the trophy.","[""kicks"", ""drops"", ""lifts"", ""breaks""]","2","2"
"22060","The new automatic gate __ when a car comes.","[""closes"", ""stops"", ""rings"", ""lifts""]","2","3"
"22237","What does 'commanding' mean in 'a commanding voice'?","[""Powerful and deserving respect"", ""Fast and quick"", ""Funny and light"", ""Quiet and soft""]","2","0"
"22297","The phrase ""more personal"" means something is...","[""very loud and noisy"", ""about business or work"", ""for everybody to see"", ""related to one person's private life""]","2","3"
"22300","Which situation is ""more personal""?","[""A public announcement"", ""A speech to a crowd"", ""A company meeting"", ""Talking with a close friend""]","2","3"
"22596","The school will __ exam results next week.","[""reveal"", ""hide"", ""forget"", ""create""]","2","0"
"22630","This map is __ me to the correct metro station.","[""guiding"", ""breaking"", ""hiding"", ""building""]","2","0"
"22809","Don't share your __ details online with strangers.","[""most public"", ""most basic"", ""most general"", ""most personal""]","2","3"
"22897","What does ""romancing"" mean in ""He was romancing her""?","[""arguing with her"", ""asking for money"", ""teaching her something"", ""trying to win her love""]","2","3"
"23049","While waiting for the train, I made some interesting __.","[""tickets"", ""observations"", ""friends"", ""schedules""]","2","1"
"23076","A good friend __ you to make good choices.","[""forces"", ""guides"", ""forgets"", ""stops""]","2","1"
"23159","You must enter the correct voice __ to your smart speaker.","[""thoughts"", ""feelings"", ""dreams"", ""commands""]","2","3"
"23200","His email contained many __ for the mix-up.","[""applications"", ""descriptions"", ""apologies"", ""invitations""]","2","2"
"23256","The __ of my new saree have golden thread.","[""fabric"", ""edges"", ""patterns"", ""pleats""]","2","1"
"23259","Don't walk so close to the __ of the platform.","[""seats"", ""edges"", ""lights"", ""trains""]","2","1"
"23286","The new movie trailer __ the hero's look.","[""revealed"", ""created"", ""hid"", ""deleted""]","2","0"
"23287","In which sentence was a secret shown to someone?","[""He talked about his plan for the holidays."", ""He cancelled his plan for the holidays."", ""He revealed his plan for the holidays."", ""He forgot about his plan for the holidays.""]","2","2"
"23379","There are two __ of writing this letter.","[""colours"", ""reasons"", ""pages"", ""styles""]","2","3"
"23468","The __ in our online class was not clear today.","[""blackboard"", ""uniform"", ""homework"", ""audio""]","2","3"
"23469","My new earphones have very good __ quality.","[""audio"", ""material"", ""taste"", ""color""]","2","0"
"23617","Which word means 'the best or most extreme'?","[""basic"", ""ultimate"", ""normal"", ""regular""]","2","1"
"23620","Winning the cricket world cup is the __ prize.","[""daily"", ""yearly"", ""ultimate"", ""single""]","2","2"
"23707","The tailor __ the new kurta with a nice design.","[""washed"", ""ironed"", ""edged"", ""folded""]","2","2"
"23708","In 'She edged away from the argument,' what does 'edged' mean?","[""moved slowly"", ""shouted loudly"", ""joined quickly"", ""listened happily""]","2","0"
"23710","Which sentence talks about a border?","[""The footpath was edged with small stones."", ""His voice edged higher."", ""He edged past the angry uncle."", ""The team edged towards victory.""]","2","0"
"23767","What are samosas?","[""A cold soft drink"", ""A kind of bread"", ""A type of sweet dish"", ""A popular fried snack""]","2","3"
"23947","Which word means 'having many different types'?","[""same"", ""simple"", ""large"", ""varied""]","2","3"
"24096","The comedian's __ made the whole audience laugh.","[""jokes"", ""stories"", ""questions"", ""songs""]","2","0"
"24190","Which word is the opposite of ""compulsory""?","[""necessary"", ""difficult"", ""important"", ""optional""]","2","3"
"24218","My little brother reads my __ and I get angry.","[""poster"", ""sign"", ""diary"", ""newspaper""]","2","2"
"24277","The new government policy is __ some problems.","[""creating"", ""revealing"", ""hiding"", ""solving""]","2","1"
